node_name,event_type
Node16562,Speciation
Node16563,Speciation
Node16565,Speciation
Node16564,Speciation
Node16576,Speciation
Node16577,Speciation
Node16582,Speciation
Node16583,Speciation
Node16578,Speciation
Node16580,Speciation
Node16581,Speciation
Node16579,Speciation
Node16584,Speciation
Node16585,Speciation
Node16588,Speciation
Node16589,Speciation
Node16590,Speciation
Node16591,Speciation
Node16592,Speciation
Node16586,Speciation
Node16587,Speciation
Node16731,Duplication
Node16732,Duplication
Node16733,Duplication
Node16734,Duplication
Node16831,Speciation
Node17071,Speciation
Node16832,Speciation
Node17061,Speciation
Node17062,Speciation
Node17063,Speciation
Node17064,Speciation
Node17068,Speciation
Node17065,Speciation
Node17067,Speciation
Node17066,Speciation
Node17069,Speciation
Node17070,Speciation
Node16833,Speciation
Node17055,Speciation
Node17056,Speciation
Node17060,Speciation
Node17057,Speciation
Node17058,Speciation
Node17059,Speciation
Node16834,Speciation
Node16943,Duplication
Node16944,Speciation
Node16945,Speciation
Node16946,Speciation
Node16947,Speciation
Node16993,Speciation
Node16994,Speciation
Node16995,Speciation
Node16996,Speciation
Node16997,Speciation
Node16998,Speciation
Node16999,Speciation
Node17000,Speciation
Node17001,Speciation
Node17002,Speciation
Node17003,Speciation
Node16948,Speciation
Node16949,Speciation
Node16950,Speciation
Node16963,Speciation
Node16982,Speciation
Node16983,Speciation
Node16964,Speciation
Node16975,Speciation
Node16976,Speciation
Node16978,Speciation
Node16977,Speciation
Node16979,Speciation
Node16981,Speciation
Node16980,Speciation
Node16965,Speciation
Node16966,Speciation
Node16973,Speciation
Node16974,Speciation
Node16967,Speciation
Node16968,Speciation
Node16969,Speciation
Node16970,Speciation
Node16971,Speciation
Node16972,Speciation
Node16951,Speciation
Node16952,Speciation
Node16953,Speciation
Node16954,Speciation
Node16955,Speciation
Node16956,Speciation
Node16957,Speciation
Node16958,Speciation
Node16959,Speciation
Node16960,Speciation
Node16961,Speciation
Node16962,Speciation
Node16984,Speciation
Node16985,Speciation
Node16986,Speciation
Node16987,Speciation
Node16988,Speciation
Node16989,Speciation
Node16990,Speciation
Node16992,Speciation
Node16991,Speciation
Node17004,Speciation
Node17005,Speciation
Node17011,Speciation
Node17012,Speciation
Node17013,Speciation
Node17014,Speciation
Node17015,Speciation
Node17016,Speciation
Node17020,Speciation
Node17021,Speciation
Node17017,Speciation
Node17018,Speciation
Node17019,Speciation
Node17022,Speciation
Node17023,Speciation
Node17006,Speciation
Node17007,Speciation
Node17008,Speciation
Node17009,Speciation
Node17010,Speciation
Node17024,Speciation
Node17025,Speciation
Node17026,Speciation
Node17027,Speciation
Node17028,Speciation
Node17046,Speciation
Node17047,Speciation
Node17048,Speciation
Node17049,Speciation
Node17050,Speciation
Node17051,Speciation
Node17052,Speciation
Node17053,Speciation
Node17054,Speciation
Node17029,Speciation
Node17030,Speciation
Node17031,Speciation
Node17041,Speciation
Node17042,Speciation
Node17043,Speciation
Node17045,Speciation
Node17044,Speciation
Node17032,Speciation
Node17040,Speciation
Node17033,Speciation
Node17034,Speciation
Node17035,Speciation
Node17036,Speciation
Node17037,Speciation
Node17038,Speciation
Node17039,Speciation
Node16835,Speciation
Node16836,Speciation
Node16837,Speciation
Node16838,Speciation
Node16839,Speciation
Node16840,Speciation
Node16841,Speciation
Node16858,Speciation
Node16842,Speciation
Node16843,Speciation
Node16853,Speciation
Node16854,Speciation
Node16855,Speciation
Node16856,Speciation
Node16844,Speciation
Node16845,Speciation
Node16846,Speciation
Node16847,Speciation
Node16848,Speciation
Node16849,Speciation
Node16852,Speciation
Node16850,Speciation
Node16851,Speciation
Node16857,Speciation
Node16859,Speciation
Node16860,Speciation
Node16861,Speciation
Node16862,Speciation
Node16863,Speciation
Node16864,Speciation
Node16865,Speciation
Node16866,Speciation
Node16867,Speciation
Node16868,Speciation
Node16869,Speciation
Node16870,Speciation
Node16871,Speciation
Node16879,Speciation
Node16880,Speciation
Node16881,Speciation
Node16882,Speciation
Node16872,Speciation
Node16873,Speciation
Node16874,Speciation
Node16875,Speciation
Node16878,Speciation
Node16876,Speciation
Node16877,Speciation
Node16883,Speciation
Node16884,Speciation
Node16885,Speciation
Node16886,Speciation
Node16887,Speciation
Node16888,Speciation
Node16896,Speciation
Node16923,Speciation
Node16924,Speciation
Node16925,Speciation
Node16897,Speciation
Node16898,Speciation
Node16916,Speciation
Node16917,Speciation
Node16918,Speciation
Node16899,Speciation
Node16914,Speciation
Node16915,Speciation
Node16900,Speciation
Node16910,Speciation
Node16911,Speciation
Node16912,Speciation
Node16913,Speciation
Node16901,Speciation
Node16902,Speciation
Node16906,Speciation
Node16903,Speciation
Node16904,Speciation
Node16905,Speciation
Node16907,Speciation
Node16908,Speciation
Node16909,Speciation
Node16919,Speciation
Node16920,Speciation
Node16921,Speciation
Node16922,Speciation
Node16889,Speciation
Node16890,Speciation
Node16894,Speciation
Node16891,Speciation
Node16893,Speciation
Node16892,Speciation
Node16895,Speciation
Node16926,Speciation
Node16927,Speciation
Node16928,Speciation
Node16929,Speciation
Node16933,Speciation
Node16930,Speciation
Node16932,Speciation
Node16931,Speciation
Node16934,Speciation
Node16935,Speciation
Node16936,Speciation
Node16937,Speciation
Node16938,Speciation
Node16939,Speciation
Node16940,Speciation
Node16941,Speciation
Node16942,Speciation
Node16735,Speciation
Node16736,Speciation
Node16737,Speciation
Node16777,Speciation
Node16828,Speciation
Node16829,Speciation
Node16830,Speciation
Node16778,Speciation
Node16779,Speciation
Node16780,Speciation
Node16781,Speciation
Node16782,Speciation
Node16805,Speciation
Node16806,Speciation
Node16807,Speciation
Node16808,Speciation
Node16809,Speciation
Node16810,Speciation
Node16811,Speciation
Node16812,Speciation
Node16783,Speciation
Node16784,Speciation
Node16785,Speciation
Node16786,Speciation
Node16787,Speciation
Node16788,Speciation
Node16789,Speciation
Node16790,Speciation
Node16791,Speciation
Node16792,Speciation
Node16793,Speciation
Node16795,Speciation
Node16796,Speciation
Node16797,Speciation
Node16798,Speciation
Node16799,Speciation
Node16800,Speciation
Node16801,Speciation
Node16802,Speciation
Node16794,Speciation
Node16803,Speciation
Node16804,Speciation
Node16813,Speciation
Node16814,Speciation
Node16818,Speciation
Node16819,Speciation
Node16820,Speciation
Node16815,Speciation
Node16816,Speciation
Node16817,Speciation
Node16821,Speciation
Node16822,Speciation
Node16823,Speciation
Node16824,Speciation
Node16825,Speciation
Node16826,Speciation
Node16827,Speciation
Node16738,Speciation
Node16739,Speciation
Node16740,Speciation
Node16769,Speciation
Node16770,Speciation
Node16771,Speciation
Node16772,Speciation
Node16773,Speciation
Node16741,Speciation
Node16742,Speciation
Node16743,Speciation
Node16744,Speciation
Node16745,Speciation
Node16746,Speciation
Node16747,Speciation
Node16748,Speciation
Node16749,Speciation
Node16750,Speciation
Node16751,Speciation
Node16752,Speciation
Node16753,Speciation
Node16754,Speciation
Node16755,Speciation
Node16756,Speciation
Node16757,Speciation
Node16758,Speciation
Node16759,Speciation
Node16760,Speciation
Node16761,Speciation
Node16762,Speciation
Node16763,Speciation
Node16765,Speciation
Node16764,Speciation
Node16766,Speciation
Node16767,Speciation
Node16768,Speciation
Node16774,Speciation
Node16775,Speciation
Node16776,Speciation
Node17072,Speciation
Node17262,Speciation
Node17270,Speciation
Node17271,Speciation
Node17272,Speciation
Node17273,Speciation
Node17274,Speciation
Node17275,Speciation
Node17263,Speciation
Node17269,Speciation
Node17264,Speciation
Node17268,Speciation
Node17265,Speciation
Node17266,Speciation
Node17267,Speciation
Node17073,Speciation
Node17261,Speciation
Node17074,Speciation
Node17075,Speciation
Node17179,Speciation
Node17180,Speciation
Node17256,Speciation
Node17181,Speciation
Node17182,Speciation
Node17183,Speciation
Node17184,Speciation
Node17243,Speciation
Node17244,Speciation
Node17245,Speciation
Node17246,Speciation
Node17247,Speciation
Node17248,Speciation
Node17249,Speciation
Node17250,Speciation
Node17251,Speciation
Node17185,Speciation
Node17239,Speciation
Node17241,Speciation
Node17242,Speciation
Node17240,Speciation
Node17186,Speciation
Node17210,Speciation
Node17238,Speciation
Node17211,Speciation
Node17236,Speciation
Node17237,Speciation
Node17212,Speciation
Node17213,Speciation
Node17214,Speciation
Node17224,Speciation
Node17225,Speciation
Node17226,Speciation
Node17227,Speciation
Node17228,Speciation
Node17215,Speciation
Node17221,Speciation
Node17222,Speciation
Node17223,Speciation
Node17216,Speciation
Node17220,Speciation
Node17217,Speciation
Node17218,Speciation
Node17219,Speciation
Node17229,Speciation
Node17230,Speciation
Node17235,Speciation
Node17231,Speciation
Node17232,Speciation
Node17233,Speciation
Node17234,Speciation
Node17187,Speciation
Node17188,Speciation
Node17189,Speciation
Node17190,Speciation
Node17191,Speciation
Node17192,Speciation
Node17193,Speciation
Node17194,Speciation
Node17195,Speciation
Node17196,Speciation
Node17198,Speciation
Node17199,Speciation
Node17200,Speciation
Node17201,Speciation
Node17202,Speciation
Node17203,Speciation
Node17207,Speciation
Node17208,Speciation
Node17204,Speciation
Node17205,Speciation
Node17206,Speciation
Node17197,Speciation
Node17209,Speciation
Node17252,Speciation
Node17253,Speciation
Node17254,Speciation
Node17255,Speciation
Node17257,Speciation
Node17076,Speciation
Node17077,Speciation
Node17078,Speciation
Node17178,Speciation
Node17079,Speciation
Node17080,Speciation
Node17081,Speciation
Node17082,Speciation
Node17083,Speciation
Node17086,Speciation
Node17087,Speciation
Node17093,Speciation
Node17094,Speciation
Node17088,Speciation
Node17089,Speciation
Node17091,Speciation
Node17092,Speciation
Node17090,Speciation
Node17095,Speciation
Node17084,Speciation
Node17085,Speciation
Node17096,Speciation
Node17097,Speciation
Node17098,Speciation
Node17099,Speciation
Node17103,Speciation
Node17104,Speciation
Node17105,Speciation
Node17107,Speciation
Node17106,Speciation
Node17108,Speciation
Node17109,Speciation
Node17110,Speciation
Node17111,Speciation
Node17112,Speciation
Node17100,Speciation
Node17101,Speciation
Node17102,Speciation
Node17113,Speciation
Node17120,Speciation
Node17121,Speciation
Node17122,Speciation
Node17123,Speciation
Node17124,Speciation
Node17114,Speciation
Node17115,Speciation
Node17116,Speciation
Node17117,Speciation
Node17118,Speciation
Node17119,Speciation
Node17125,Speciation
Node17142,Speciation
Node17126,Speciation
Node17131,Speciation
Node17132,Speciation
Node17133,Speciation
Node17138,Speciation
Node17139,Speciation
Node17140,Speciation
Node17134,Speciation
Node17135,Speciation
Node17136,Speciation
Node17137,Speciation
Node17141,Speciation
Node17127,Speciation
Node17128,Speciation
Node17129,Speciation
Node17130,Speciation
Node17143,Speciation
Node17144,Speciation
Node17168,Speciation
Node17169,Speciation
Node17173,Speciation
Node17174,Speciation
Node17175,Speciation
Node17176,Speciation
Node17177,Speciation
Node17170,Speciation
Node17171,Speciation
Node17172,Speciation
Node17145,Speciation
Node17159,Speciation
Node17160,Speciation
Node17161,Speciation
Node17162,Speciation
Node17163,Speciation
Node17164,Speciation
Node17165,Speciation
Node17166,Speciation
Node17167,Speciation
Node17146,Speciation
Node17158,Speciation
Node17147,Speciation
Node17154,Speciation
Node17155,Speciation
Node17156,Speciation
Node17157,Speciation
Node17148,Speciation
Node17149,Speciation
Node17150,Speciation
Node17151,Speciation
Node17152,Speciation
Node17153,Speciation
Node17258,Speciation
Node17259,Speciation
Node17260,Speciation
Node17276,Speciation
Node18472,Speciation
Node18974,Duplication
Node18473,Speciation
Node18474,Speciation
Node18951,Speciation
Node18952,Speciation
Node18955,Speciation
Node18953,Speciation
Node18954,Speciation
Node18475,Speciation
Node18898,Speciation
Node18899,Speciation
Node18900,Speciation
Node18901,Speciation
Node18902,Speciation
Node18903,Speciation
Node18904,Speciation
Node18905,Speciation
Node18906,Speciation
Node18907,Speciation
Node18908,Speciation
Node18909,Speciation
Node18910,Speciation
Node18911,Speciation
Node18912,Speciation
Node18913,Speciation
Node18914,Speciation
Node18915,Speciation
Node18916,Speciation
Node18917,Speciation
Node18934,Speciation
Node18935,Speciation
Node18936,Speciation
Node18937,Speciation
Node18938,Speciation
Node18918,Speciation
Node18919,Speciation
Node18920,Speciation
Node18921,Speciation
Node18922,Speciation
Node18923,Speciation
Node18924,Speciation
Node18925,Speciation
Node18926,Speciation
Node18927,Speciation
Node18928,Speciation
Node18929,Speciation
Node18930,Speciation
Node18931,Speciation
Node18932,Speciation
Node18933,Speciation
Node18939,Speciation
Node18940,Speciation
Node18941,Speciation
Node18942,Speciation
Node18943,Speciation
Node18944,Speciation
Node18945,Speciation
Node18948,Speciation
Node18949,Speciation
Node18946,Speciation
Node18947,Speciation
Node18950,Speciation
Node18476,Speciation
Node18477,Duplication
Node18478,Speciation
Node18561,Duplication
Node18737,Duplication
Node18751,Speciation
Node18752,Speciation
Node18753,Speciation
Node18754,Speciation
Node18755,Speciation
Node18756,Speciation
Node18757,Speciation
Node18763,Speciation
Node18758,Speciation
Node18759,Speciation
Node18760,Speciation
